,ID,Count
137,18425,603.5534122652658
138,18426,618.4075978588487
139,18427,656.1929324625255
140,18428,630.5787461795901
141,18429,588.5785364137344
142,18430,590.7138255928119
143,18431,576.7508911348446
144,18432,506.41964600919675
145,18433,404.1493720319345
146,18434,342.0348497694331
147,18435,282.6111768486426
148,18436,237.87468160568486
149,18437,212.93707784019767
150,18438,228.96518044082313
151,18439,265.5391326973871
152,18440,305.7848793734096
153,18441,395.14087640968546
154,18442,560.8575980761153
155,18443,621.7841868499686
156,18444,628.3718180142909
157,18445,555.7458842764775
158,18446,594.2277297117801
159,18447,586.7221499425933
160,18448,571.7469883887246
161,18449,585.0662426553865
162,18450,599.4654364571834
163,18451,636.0933856905043
164,18452,611.26377587853
165,18453,570.5500554039495
166,18454,572.6199395129578
167,18455,559.0846973392693
168,18456,493.8001190024863
169,18457,394.07832926079874
170,18458,333.51164562852756
171,18459,275.56875776647513
172,18460,231.94705618200402
173,18461,207.63087531486045
174,18462,223.25957185920657
175,18463,258.9221337661247
176,18464,298.1649922424385
177,18465,385.2943173344148
178,18466,546.8815257384482
179,18467,606.2898781276799
180,18468,612.7133513845364
181,18469,541.897191298702
182,18470,579.4201033838357
183,18471,572.1015559846305
184,18472,557.4995621329789
185,18473,570.4869124337265
186,18474,584.5272911372376
187,18475,620.2425044642941
188,18476,596.0316264374263
189,18477,556.3324556532489
190,18478,558.3507600918786
191,18479,545.1528041105787
192,18480,378.3262492877785
193,18481,301.92413994554244
194,18482,255.52081728801744
195,18483,211.12772260421022
196,18484,177.70684214484237
197,18485,159.07693674292946
198,18486,171.05090336898766
199,18487,198.37386820239544
200,18488,228.4398865919134
201,18489,295.19424629440056
202,18490,418.9947075252995
203,18491,464.51057167937734
204,18492,469.4319324712216
205,18493,415.1759466922839
206,18494,443.9242236675923
207,18495,438.3170994867206
208,18496,427.12974380690014
209,18497,437.0800361182788
210,18498,447.83710888733697
211,18499,475.200412743629
212,18500,456.6511853874836
213,18501,426.23556213297155
214,18502,427.78189134352374
215,18503,417.6702429406094
216,18504,372.8063376238493
217,18505,297.51896165076465
218,18506,251.79267962276128
219,18507,208.04729564262416
220,18508,175.11403746221197
221,18509,156.7559488647622
222,18510,168.55521114987891
223,18511,195.4795244158605
224,18512,225.10686913177358
225,18513,290.88725949051695
226,18514,412.8814288999133
227,18515,457.73320075293907
228,18516,462.5827571778158
229,18517,409.11838511667565
230,18518,437.44721472428864
231,18519,431.92190043692915
232,18520,420.897772170543
233,18521,430.70288625362673
234,18522,441.30300958669034
235,18523,468.2670733151711
236,18524,449.9884856427189
237,18525,420.01663691848154
238,18526,421.5404046476094
239,18527,411.57628871453005
240,18528,522.1711559722215
241,18529,416.7199010591508
242,18530,352.6733891434507
243,18531,291.40142186159517
244,18532,245.27345739724498
245,18533,219.56020261335533
246,18534,236.08683804103777
247,18535,273.7983744689433
248,18536,315.2959116012255
249,18537,407.43120815454137
250,18538,578.3023281799976
251,18539,641.1239575148702
252,18540,647.9164881903691
253,18541,573.0316213170424
254,18542,612.7103934050656
255,18543,604.9713625534727
256,18544,589.5304185042515
257,18545,603.2639504711067
258,18546,618.1110120568962
259,18547,655.8782249657487
260,18548,630.2763231437518
261,18549,588.2962565099319
262,18550,590.4305216128892
263,18551,576.4742837222476
264,18552,515.8340309076535
265,18553,411.66254371625166
266,18554,348.39330712745755
267,18555,287.8649430017248
268,18556,242.29679245363786
269,18557,216.8955964832597
270,18558,233.22166289366893
271,18559,270.47552807721837
272,18560,311.46944665517964
273,18561,402.4865793833944
274,18562,571.2839891988181
275,18563,633.3432085129498
276,18564,640.0533043088058
277,18565,566.0772481987551
278,18566,605.2744744597933
279,18567,597.6293653153346
280,18568,582.3758142165583
281,18569,595.9426745688351
282,18570,610.6095506253505
283,18571,647.9184165941122
284,18572,622.6272221941574
285,18573,581.1566301443597
286,18574,583.2649935774839
287,18575,569.4781300843598
288,18576,531.1247714148773
289,18577,423.8653546115176
290,18578,358.72064370190924
291,18579,296.3980522594079
292,18580,249.4791363029224
293,18581,223.32497896729123
294,18582,240.13499492353793
295,18583,278.4931672122437
296,18584,320.70225837245374
297,18585,414.417389439029
298,18586,588.2184190955818
299,18587,652.117244487939
300,18588,659.0262459926963
301,18589,582.8573359607431
302,18590,623.2164758983681
303,18591,615.3447446757349
304,18592,599.6390363370522
305,18593,613.6080557728997
306,18594,628.7096984062483
307,18595,667.1245018548294
308,18596,641.0836068389478
309,18597,598.3837122931543
310,18598,600.5545734216983
311,18599,586.359029346351
312,18600,515.1227092700393
313,18601,411.0948718349967
314,18602,347.9128818687291
315,18603,287.46798477408043
316,18604,241.9626715138202
317,18605,216.596503128348
318,18606,232.90005632016556
319,18607,270.10254939795607
320,18608,311.0399384343441
321,18609,401.93156091696824
322,18610,570.496203518946
323,18611,632.4698447927265
324,18612,639.1706875419744
325,18613,565.2966424785462
326,18614,604.4398167897259
327,18615,596.8052500508289
328,18616,581.5727332000799
329,18617,595.1208852067556
330,18618,609.7675360247832
331,18619,647.0249540431416
332,18620,621.7686355388041
333,18621,580.3552303508307
334,18622,582.4606864059222
335,18623,568.6928346369766
336,18624,502.50318297940606
337,18625,401.02382963532796
338,18626,339.3896782114607
339,18627,280.42556609152507
340,18628,236.03504642649403
341,18629,211.29030090410373
342,18630,227.1944480623057
343,18631,263.48555084216594
344,18632,303.42005173575274
345,18633,392.08500240042656
346,18634,556.5201319743313
347,18635,616.9755369496404
348,18636,623.5122218007375
349,18637,551.4479502865951
350,18638,589.6321913020195
351,18639,582.184656922491
352,18640,567.3253077527844
353,18641,580.541555812379
354,18642,594.8293915524814
355,18643,631.1740737163673
356,18644,606.5364869620273
357,18645,566.1376314068876
358,18646,568.1915077945274
359,18647,554.7609421988316
360,18648,387.0293126479432
361,18649,308.8696398278689
362,18650,261.39884945439536
363,18651,215.9845305850755
364,18652,181.79483209963112
365,18653,162.73636207284233
366,18654,174.98577929323613
367,18655,202.93728495504368
368,18656,233.69494571282036
369,18657,301.98493087918075
370,18658,428.63331307812905
371,18659,475.1962297440833
372,18660,480.2308021221453
373,18661,424.7267050033489
374,18662,454.1363108620818
375,18663,448.4001997100277
376,18664,436.9554887303899
377,18665,447.1346787843946
378,18666,458.13920857250775
379,18667,486.13198122102096
380,18668,467.1560451676425
381,18669,436.0407371917525
382,18670,437.62263834879377
383,18671,427.27838034796775
384,18672,381.5094015174461
385,18673,304.4644619587979
386,18674,257.67071214941825
387,18675,212.90410392117516
388,18676,179.2020276675637
389,18677,160.41537441897023
390,18678,172.4900873153056
391,18679,200.0429414482117
392,18680,230.36192857477604
393,18681,297.67794449151484
394,18682,422.5200350435166
395,18683,468.4188594725953
396,18684,473.38162749062883
397,18685,418.6691440131302
398,18686,447.6593025447021
399,18687,442.0050012782542
400,18688,430.723517696277
401,18689,440.75752953601625
402,18690,451.60510990330204
403,18691,479.1986424625857
404,18692,460.4933460667465
405,18693,429.8218125782457
406,18694,431.38115225604315
407,18695,421.1844267107948
408,18696,530.8742194062654
409,18697,423.66540100043676
410,18698,358.5514213597266
411,18699,296.2582298836893
412,18700,249.36144738673622
413,18701,223.21962797433264
414,18702,240.02171399868894
415,18703,278.36179126032977
416,18704,320.550970766742
417,18705,414.2218927969669
418,18706,587.9409338146481
419,18707,651.8096156702856
420,18708,658.7153579329631
421,18709,582.5823797091826
422,18710,622.9224806862443
423,18711,615.054462862374
424,18712,599.356163511151
425,18713,613.3185932225751
426,18714,628.4131118295202
427,18715,666.8097935359374
428,18716,640.7811830130854
429,18717,598.1014316519478
430,18718,600.2712687016963
431,18719,586.0824212111683
432,18720,524.5370947390762
433,18721,418.60804397466666
434,18722,354.2713396121222
435,18723,292.72175124557896
436,18724,246.38478262978524
437,18725,220.55502201132504
438,18726,237.15653903098513
439,18727,275.03894507696884
440,18728,316.7245060606403
441,18729,409.2772643358801
442,18730,580.9225952735637
443,18731,644.0288671562683
444,18732,650.8521745444723
445,18733,575.6280070269795
446,18734,615.4865622072523
447,18735,607.7124660846266
448,18736,592.2015596720978
449,18737,605.9973177793948
450,18738,620.9116508683649
451,18739,658.8499856634324
452,18740,633.132082543139
453,18741,590.9618057340764
454,18742,593.1057411156158
455,18743,579.0862680119847
456,18744,539.8278349038851
457,18745,430.8108545966677
458,18746,364.5986759553075
459,18747,301.2548603121751
460,18748,253.56712631823115
461,18749,226.98440435137945
462,18750,244.06987090603963
463,18751,283.05658403245025
464,18752,325.9573175711584
465,18753,421.2080741243408
466,18754,597.8570247911045
467,18755,662.8029027108391
468,18756,669.8251158034901
469,18757,592.4080944132007
470,18758,633.4285632440408
471,18759,625.4278450483157
472,18760,609.4647814060058
473,18761,623.6626985878678
474,18762,639.0117982439349
475,18763,678.056070494056
476,18764,651.5884667746243
477,18765,608.1888874970944
478,18766,610.3953205726541
479,18767,595.9671668959516
480,18768,523.8257730550766
481,18769,418.0403720563937
482,18770,353.7909143220652
483,18771,292.324792992049
484,18772,246.05066166817954
485,18773,220.25592863690946
486,18774,236.83493243650977
487,18775,274.6659663733846
488,18776,316.29499781179646
489,18777,408.72224583326124
490,18778,580.1348095423202
491,18779,643.155503379093
492,18780,649.9695577200854
493,18781,574.8474012558672
494,18782,614.6519044827569
495,18783,606.8883507663803
496,18784,591.3984786032504
497,18785,605.1755283637264
498,18786,620.0696362128896
499,18787,657.9565230541991
500,18788,632.2734958317973
501,18789,590.1604058882879
502,18790,592.3014338916053
503,18791,578.3009725133923
504,18792,511.2062465093114
505,18793,407.9693296531164
506,18794,345.2677104924811
507,18795,285.28237416711534
508,18796,240.1230364610131
509,18797,214.94972630538842
510,18798,231.1293240632982
511,18799,268.04896768381695
512,18800,308.675110959152
513,18801,398.87568711764925
514,18802,566.1587377151479
515,18803,627.6611952227547
516,18804,634.3110916622775
517,18805,560.9987087839338
518,18806,599.8442786956809
519,18807,592.2677573424543
520,18808,577.1510528679112
521,18809,590.5961986745959
522,18810,605.1314914385797
523,18811,642.1056424069637
524,18812,617.0413469470683
525,18813,575.9428066569043
526,18814,578.032254991727
527,18815,564.3690797935827
528,18816,395.73237639838
529,18817,315.8151400216529
530,18818,267.2768818843623
531,18819,220.84133878373495
532,18820,185.88282223773788
533,18821,166.39578756685503
534,18822,178.9206553939365
535,18823,207.50070191232945
536,18824,238.95000506938024
537,18825,308.7756157684761
538,18826,438.2719190631831
539,18827,485.88188828796706
540,18828,491.02967225732345
541,18829,434.2774637426992
542,18830,464.3483985145126
543,18831,458.48330038549193
544,18832,446.7812340944963
545,18833,457.18932190139134
546,18834,468.44130871965626
547,18835,497.0635501886179
548,18836,477.6609054188716
549,18837,445.8459126902276
550,18838,447.46338579535313
551,18839,436.8865181861845
552,18840,390.21246507778693
553,18841,311.40996200087545
554,18842,263.5487444509948
555,18843,217.76091201375021
556,18844,183.2900177163789
557,18845,164.07479983305225
558,18846,176.4249633300588
559,18847,204.6063583058215
560,18848,235.6169878165528
561,18849,304.4686292324852
562,18850,432.15864081804034
563,18851,479.1045177830785
564,18852,484.1804973899335
565,18853,428.21990254386884
566,18854,457.87138997407635
567,18855,452.0881017334793
568,18856,440.5492628457654
569,18857,450.8121724333954
570,18858,461.9072098254279
571,18859,490.1302111914109
572,18860,470.99820608852417
573,18861,439.6269878625521
574,18862,441.2218994876568
575,18863,430.79256433914657
576,18864,539.5772831308958
577,18865,430.6109011736259
578,18866,364.42945377226386
579,18867,301.1150380679473
580,18868,253.44943751272123
581,18869,226.8790534574944
582,18870,243.95659008772157
583,18871,282.925208204084
584,18872,325.80603010771955
585,18873,421.0125776661264
586,18874,597.5795397711217
587,18875,662.495274182484
588,18876,669.5142280361204
589,18877,592.1331384202128
590,18878,633.1345683083941
591,18879,625.1375635079396
592,18880,609.1819088461219
593,18881,623.3732363097577
594,18882,638.7152119461209
595,18883,677.7413624711199
596,18884,651.2860432331654
597,18885,607.9066071213484
598,18886,610.1120161190756
599,18887,595.6905590208949
600,18888,533.2401583220695
601,18889,425.55354403482204
602,18890,360.14937192899816
603,18891,297.5785593507954
604,18892,250.47277268924068
605,18893,224.21444743493186
606,18894,241.09141505598006
607,18895,279.6023619464563
608,18896,321.979565316095
609,18897,416.0679490945253
610,18898,590.561201073175
611,18899,654.7145254945643
612,18900,661.6510444718846
613,18901,585.1787655825771
614,18902,625.6986496632067
615,18903,617.7955665660959
616,18904,602.0273048471608
617,18905,616.0519607029443
618,18906,631.213750817305
619,18907,669.7815544207103
620,18908,643.6369425922587
621,18909,600.7669810439038
622,18910,602.9464883728431
623,18911,588.6944056653447
624,18912,548.5308986092703
625,18913,437.75635475449815
626,18914,370.4767083548468
627,18915,306.11166848569314
628,18916,257.65511643517635
629,18917,230.6438298264491
630,18918,248.00474698637106
631,18919,287.6200009661135
632,18920,331.2123769005154
633,18921,427.99875897848403
634,18922,607.4956307262643
635,18923,673.4885611994084
636,18924,680.6239858827678
637,18925,601.9588531031113
638,18926,643.6406508436086
639,18927,635.5109456715845
640,18928,619.2905267192491
641,18929,633.7173416528165
642,18930,649.3138983377544
643,18931,688.9876394050657
644,18932,662.0933269714749
645,18933,617.9940629448129
646,18934,620.2360679682727
647,18935,605.5753046844316
648,18936,532.5288366549316
649,18937,424.98587213000565
650,18938,359.6689466503294
651,18939,297.1816011066752
652,18940,250.13865173555521
653,18941,223.9153540676062
654,18942,240.76980846912826
655,18943,279.22938325171344
656,18944,321.55005707743254
657,18945,415.51293060506305
658,18946,589.7734153606057
659,18947,653.8411617380917
660,18948,660.7684276684198
661,18949,584.3981598299688
662,18950,624.8639919584965
663,18951,616.9714512673852
664,18952,601.2242237973503
665,18953,615.2301713067561
666,18954,630.3717361817896
667,18955,668.8880918326564
668,18956,642.7783559012696
669,18957,599.9655812171123
670,18958,602.1421811678985
671,18959,587.9091101853675
672,18960,519.9093102003462
673,18961,414.91482979949444
674,18962,351.1457428823281
675,18963,290.13918233262507
676,18964,244.21102657121767
677,18965,218.609151774424
678,18966,235.06420013714143
679,18967,272.6123846099556
680,18968,313.93017027984394
681,18969,405.66637196059537
682,18970,575.7973436344147
683,18971,638.3468536937044
684,18972,645.1099617237488
685,18973,570.5494674580962
686,18974,610.05636627841
687,18975,602.3508579490972
688,18976,586.9767981649528
689,18977,600.6508417229657
690,18978,615.4335915154121
691,18979,653.0372112999482
692,18980,627.5462071265973
693,18981,585.7479820884548
694,18982,587.8730023711191
695,18983,573.9772175662199
696,18984,404.43544001078703
697,18985,322.76064010528205
698,18986,273.15491422110426
699,18987,225.69814690536597
700,18988,189.9708123110096
701,18989,170.0552130028297
702,18990,182.85553143223018
703,18991,212.06411879723998
704,18992,244.20506434259556
705,18993,315.5663005500719
706,18994,447.91052489537014
707,18995,496.5675466623775
708,18996,501.82854222123274
709,18997,443.8282223305755
710,18998,474.56048600498093
711,18999,468.5664009010394
712,19000,456.6069793027676
713,19001,467.2439648589227
714,19002,478.7434087034147
715,19003,507.9951189828415
716,19004,488.16576550349487
717,19005,455.65108803319356
718,19006,457.30413308583934
719,19007,446.49465587201723
720,19008,398.91552875812204
721,19009,318.35546213871464
722,19010,269.4267768336152
723,19011,222.61772017328892
724,19012,187.37800782155762
725,19013,167.73422529758895
726,19014,180.35983939906444
727,19015,209.16977522634977
728,19016,240.8720471307841
729,19017,311.25931406708276
730,19018,441.79724672545717
731,19019,489.79017624089107
732,19020,494.97936743812863
733,19021,437.77066120628945
734,19022,468.08347754425057
735,19023,462.17120232772584
736,19024,450.3750081307271
737,19025,460.8668154694037
738,19026,472.20930988959475
739,19027,501.06178007095605
740,19028,481.5030662551384
741,19029,449.4321632820481
742,19030,451.0626468549507
743,19031,440.40070209997145
744,19032,548.2803467526481
745,19033,437.55640126471303
746,19034,370.3074861153176
747,19035,305.97184619479356
748,19036,257.53742759038255
749,19037,230.53847889739848
750,19038,247.89146613024047
751,19039,287.4886250938947
752,19040,331.06108938657763
753,19041,427.80326245501396
754,19042,607.2181456136586
755,19043,673.1809325683685
756,19044,680.3130980116254
757,19045,601.6838970183447
758,19046,643.346655809828
759,19047,635.2206640343142
760,19048,619.007654064944
761,19049,633.4278792780856
762,19050,649.0173119409415
763,19051,688.6729312770817
764,19052,661.7909033290684
765,19053,617.7117824748432
766,19054,619.9527634201288
767,19055,605.2986967170447
768,19056,541.9432219944276
769,19057,432.4990441662952
770,19058,366.0274043062309
771,19059,302.43536750588254
772,19060,254.5607627906725
773,19061,227.87387289611445
774,19062,245.0262911213791
775,19063,284.1657788628019
776,19064,327.2346246255097
777,19065,422.8586339228988
778,19066,600.1998069717574
779,19067,665.4001839425828
780,19068,672.4499145101818
781,19069,594.7295242362437
782,19070,635.9107372240209
783,19071,627.8786671511007
784,19072,611.8530501231165
785,19073,626.1066037297369
786,19074,641.5158508720293
787,19075,680.713123290236
788,19076,654.1418027492446
789,19077,610.5721564544127
790,19078,612.7872357311173
791,19079,598.302543417363
792,19080,557.2339622379806
793,19081,444.701854851138
794,19082,376.3547407025999
795,19083,310.9684766164223
796,19084,261.74310651610597
797,19085,234.30325526927882
798,19086,251.93962303203585
799,19087,292.1834178595725
800,19088,336.4674361835748
801,19089,434.7894437728006
802,19090,617.134236576507
803,19091,684.1742195938359
804,19092,691.4228558669063
805,19093,611.5096117088788
806,19094,653.8527383532069
807,19095,645.5940462060203
808,19096,629.1162719459267
809,19097,643.7719846291828
810,19098,659.6159983408114
811,19099,699.919208219767
812,19100,672.5981870757765
813,19101,627.7992383061467
814,19102,630.0768152771933
815,19103,615.183442388263
816,19104,541.231900321343
817,19105,431.93137225673297
818,19106,365.5469790235458
819,19107,302.0384092584437
820,19108,254.22664183419374
821,19109,227.5747795262883
822,19110,244.70468453183867
823,19111,283.7928001649409
824,19112,326.8051163832565
825,19113,422.30361542879643
826,19114,599.412021252602
827,19115,664.5268201788087
828,19116,671.5672976993383
829,19117,593.9489184771095
830,19118,635.0760795123329
831,19119,627.0545518455002
832,19120,611.0499690665922
833,19121,625.2848143266785
834,19122,640.6738362294745
835,19123,679.8196606947125
836,19124,653.2832160510775
837,19125,609.7707566209215
838,19126,611.9829285194485
839,19127,597.5172479308206
840,19128,528.6123738342376
841,19129,421.86032990026916
842,19130,357.02377523358047
843,19131,294.9959904662456
844,19132,248.2990166545809
845,19133,222.26857721943225
846,19134,238.9990761851487
847,19135,277.1758015061313
848,19136,319.18522956603175
849,19137,412.45705675895454
850,19138,585.4359494903954
851,19139,649.0325120944932
852,19140,655.9088317143161
853,19141,580.1002260695493
854,19142,620.2684537940877
855,19143,612.4339584895355
856,19144,596.8025433974797
857,19145,610.7054847053178
858,19146,625.7356915246021
859,19147,663.9687801211574
860,19148,638.0510672371527
861,19149,595.5531574556259
862,19150,597.713749685898
863,19151,583.5853552757712
864,19152,413.13850367276575
865,19153,329.7061402284719
866,19154,279.03294659132683
867,19155,230.5549550546608
868,19156,194.058802407566
869,19157,173.71463845964797
870,19158,186.79040749293645
871,19159,216.62753570814317
872,19160,249.46012364574295
873,19161,322.3569853703466
874,19162,457.5491307824574
875,19163,507.25320509765197
876,19164,512.627412246651
877,19165,453.37898097285176
878,19166,484.772573553616
879,19167,478.6495014740188
880,19168,466.43272456700504
881,19169,477.2986078737239
882,19170,489.0455087458525
883,19171,518.9266878393299
884,19172,498.6706256479524
885,19173,465.4562634320087
886,19174,467.1448804323773
887,19175,456.10279361257676
888,19176,407.6185923958715
889,19177,325.3009622425683
890,19178,275.3048091874733
891,19179,227.47452830906244
892,19180,191.46599790673307
893,19181,171.3936507442194
894,19182,184.29471544881602
895,19183,213.73319212454845
896,19184,246.12710641930153
897,19185,318.0499988684523
898,19186,451.4358525857108
899,19187,500.47583464641684
900,19188,505.778237433483
901,19189,447.3214198219765
902,19190,478.2955650644553
903,19191,472.25430287263407
904,19192,460.20075336760976
905,19193,470.92145845621303
906,19194,482.5114099033517
907,19195,511.9933488970111
908,19196,492.00792637035056
909,19197,459.23733865356576
910,19198,460.903394174092
911,19199,450.008839813782
912,19200,556.9834104113227
913,19201,444.501901385266
914,19202,376.18551848330856
915,19203,310.8286543422444
916,19204,261.62541768538694
917,19205,234.19790435282744
918,19206,251.82634218945282
919,19207,292.05204200306537
920,19208,336.31614868773
921,19209,434.5939472727106
922,19210,616.8567514970865
923,19211,683.8665909995863
924,19212,691.1119680329438
925,19213,611.2346556569951
926,19214,653.558743354586
927,19215,645.3037646034657
928,19216,628.833399325451
929,19217,643.4825222890695
930,19218,659.3194119794681
931,19219,699.60450012942
932,19220,672.2957634695379
933,19221,627.5169578699358
934,19222,629.7935107629306
935,19223,614.9068344539564
936,19224,550.6462856350502
937,19225,439.4445442724417
938,19226,371.90543666202944
939,19227,307.29217564325927
940,19228,258.64875287719747
941,19229,231.53329834395294
942,19230,248.96116717242967
943,19231,288.72919576250706
944,19232,332.4896839157618
945,19233,429.64931872651
946,19234,609.8384128351927
947,19235,676.0858423516361
948,19236,683.248784509101
949,19237,604.2802828550836
950,19238,646.1228247475967
951,19239,637.9617676993375
952,19240,621.6787953632429
953,19241,636.1612467198654
954,19242,651.817950889187
955,19243,691.6446921198997
956,19244,664.6466628679245
957,19245,620.3773318291671
958,19246,622.6279830535073
959,19247,607.9106811343453
960,19248,565.9370258941924
961,19249,451.64735496972565
962,19250,382.2327730689275
963,19251,315.8252847624989
964,19252,265.83109660995353
965,19253,237.96268072367224
966,19254,255.8744990901347
967,19255,296.7468347674518
968,19256,341.7224954832401
969,19257,441.5801285885757
970,19258,626.7728424572074
971,19259,694.85987802203
972,19260,702.221725885169
973,19261,621.0603703448265
974,19262,664.064825895075
975,19263,655.6771467723186
976,19264,638.9420172036532
977,19265,653.8266276373217
978,19266,669.9180983764228
979,19267,710.8507770690119
980,19268,683.1030472132733
981,19269,637.6044136984646
982,19270,639.9175626172105
983,19271,624.7915801224559
984,19272,549.9349639641051
985,19273,438.876872364587
986,19274,371.4250113807895
987,19275,306.8952173970145
988,19276,258.31463192172373
989,19277,231.23420497502644
990,19278,248.63956058385656
991,19279,288.3562170657679
992,19280,332.06017567480063
993,19281,429.0943002340771
994,19282,609.050627118407
995,19283,675.2124785904891
996,19284,682.3661677009122
997,19285,603.4996770982974
998,19286,645.2881670384193
999,19287,637.1376523962159
1000,19288,620.8757143091341
1001,19289,635.3394573192788
1002,19290,650.975936249165
1003,19291,690.7512295270637
1004,19292,663.7880761723401
1005,19293,619.5759319980864
1006,19294,621.8236758442577
1007,19295,607.1253856501651
1008,19296,537.3154374886137
1009,19297,428.80583001739194
1010,19298,362.90180759866837
1011,19299,299.85279861129777
1012,19300,252.38700674756626
1013,19301,225.92800267305392
1014,19302,242.9339522424177
1015,19303,281.73921841304815
1016,19304,324.44028886458875
1017,19305,419.2477415732974
1018,19306,595.0745553690629
1019,19307,659.7181705204334
1020,19308,666.7077017303011
1021,19309,589.6509847034828
1022,19310,630.4805413338022
1023,19311,622.5170590537072
1024,19312,606.6282886531341
1025,19313,620.7601277113358
1026,19314,636.0377915580407
1027,19315,674.9003489680965
1028,19316,648.555927372434
1029,19317,605.3583328458759
1030,19318,607.5544970238398
1031,19319,593.1934930079377
1032,19320,421.8415673171214
1033,19321,336.65164033759766
1034,19322,284.91097894964673
1035,19323,235.4117631941209
1036,19324,198.14679249584452
1037,19325,177.37406390905616
1038,19326,190.72528354567487
1039,19327,221.19095260980575
1040,19328,254.7151829382493
1041,19329,329.1476701768707
1042,19330,467.1877366500272
1043,19331,517.9388635112889
1044,19332,523.4262822502023
1045,19333,462.9297395957884
1046,19334,494.9846610815723
1047,19335,488.7326020265808
1048,19336,476.25846981134606
1049,19337,487.35325086816533
1050,19338,499.34760876742934
1051,19339,529.8582566736827
1052,19340,509.1754857711385
1053,19341,475.2614388109691
1054,19342,476.98562775898836
1055,19343,465.71093133368055
1056,19344,416.32165604887985
1057,19345,332.2464623585994
1058,19346,281.1828415516373
1059,19347,232.33133645335124
1060,19348,195.55398799907596
1061,19349,175.05307619726585
1062,19350,188.22959150546657
1063,19351,218.29660903074804
1064,19352,251.38216571703248
1065,19353,324.8406836817278
1066,19354,461.0744584628634
1067,19355,511.1614930706777
1068,19356,516.5771074477708
1069,19357,456.87217845440875
1070,19358,488.5076526025646
1071,19359,482.33740343522084
1072,19360,470.0264986217197
1073,19361,480.97610146065085
1074,19362,492.81350993517106
